Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Nameplate Energy Capacity (MWh),DC Net Capacity (MW),Planned Derate Year,Planned Derate Month,Planned Derate of Summer Capacity (MW),Planned Uprate Year,Planned Uprate Month,Planned Uprate of Summer Capacity (MW),Latitude,Longitude,Minimum Duration (hr),Heat Rate (MMBtu/MWh),Ramp Up Rate (MW/h),Ramp Down Rate (MW/h),Start Up Costs ($/MW),Shut Down Costs ($/MW),Minimum Capacity (MW),Start Up Rate (MW/h),Shut Down Rate (MW/h),Minimum Up Time (hr)
62825,"Syncarpha Northbridge II, LLC",62978,Syncarpha Northbridge II Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,SYN2S,,5,5,5,Solar Photovoltaic,SUN,PV,4,2021, , ,(OP) Operating, ,6.9, , , , , , ,42.115652,-71.64405,2,9620,2,2,9009,80,1.5,2,2,8
62838,"LSE Dorado, LLC",62992,Goose Pond Solar,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,GPNOR,,2,2,2,Solar Photovoltaic,SUN,PV,1,2020, , ,(OP) Operating, ,2.9, , , , , , ,42.0077,-72.7807,7,9272,0.8,0.8,10241,679,0.6,0.8,0.8,8
62838,"LSE Dorado, LLC",62992,Goose Pond Solar,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,GPSOU,,2,2,2,Solar Photovoltaic,SUN,PV,1,2020, , ,(OP) Operating, ,2.9, , , , , , ,42.0077,-72.7807,3,9276,0.8,0.8,8958,2706,0.6,0.8,0.8,3
61012,AES Distributed Energy,63011,"Cronin Road Solar 1, LLC CSG Hybrid",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BESS,,1.5,1.5,1.5,Batteries,MWH,BA,7,2020, , ,(OP) Operating,7.7, , , , , , , ,42.1763,-72.154,5,10062,0.6,0.6,7344,3681,0.45,0.6,0.6,8
61012,AES Distributed Energy,63011,"Cronin Road Solar 1, LLC CSG Hybrid",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,CRONI,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,6,2020, , ,(OP) Operating, ,3.8, , , , , , ,42.1763,-72.154,9,9021,0.6,0.6,11951,1431,0.45,0.6,0.6,1
61012,AES Distributed Energy,63041,Lane Ave Solar LLC,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,HANRA,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,9,2021, , ,(OP) Operating, ,2, , , , , , ,42.2648,-72.0727,9,11299,0.6,0.6,766,2772,0.45,0.6,0.6,6
61012,AES Distributed Energy,63044,Ryan Road Solar LLC Hybrid(CSG),Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BESS,,4.3,4.3,4.3,Batteries,MWH,BA,12,2021, , ,(OP) Operating,14, , , , , , , ,42.2637,-72.0639,9,10886,1.72,1.72,4735,3881,1.29,1.72,1.72,6
61012,AES Distributed Energy,63044,Ryan Road Solar LLC Hybrid(CSG),Map,Map,MA,Worcester,ISNE,IPP Non-CHP,ORCHA,,4.3,4.3,4.3,Solar Photovoltaic,SUN,PV,12,2021, , ,(OP) Operating, ,9, , , , , , ,42.2637,-72.0639,3,10468,1.72,1.72,4656,2916,1.29,1.72,1.72,8
61012,AES Distributed Energy,63047,W. Orange Rd Solar LLC,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,HEYES,,5,5,5,Solar Photovoltaic,SUN,PV,9,2021, , ,(OP) Operating, ,6.5, , , , , , ,42.6026,-72.3418,2,11410,2,2,14515,2050,1.5,2,2,2
61012,AES Distributed Energy,63048,Wilbur Woods Solar LLC,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,DESMO,,5,5,5,Solar Photovoltaic,SUN,PV,9,2021, , ,(OP) Operating, ,7.2, , , , , , ,42.6113,-72.3452,4,9630,2,2,9893,3304,1.5,2,2,3
61012,AES Distributed Energy,63131,West Street Solar 1 LLC,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,GRDNR,,5,5,5,Solar Photovoltaic,SUN,PV,12,2019, , ,(OP) Operating, ,7.3, , , , , , ,42.595,-72.0446,3,10969,2,2,13218,3429,1.5,2,2,1
65906,"Weaver Wind, LLC (Longroad)",63132,Weaver Wind,Map,Map,ME,Hancock,ISNE,IPP Non-CHP,WEAVR,,72.6,72.6,72.6,Onshore Wind Turbine,WND,WT,12,2020, , ,(OP) Operating, , , , , , , , ,44.722519,-68.16361,7,11558,29.04,29.04,163,3300,21.78,29.04,29.04,2
61227,Nautilus Solar Solutions,63136,Hopkins Hill CSG,Map,Map,RI,Kent,ISNE,IPP Non-CHP,64605,,4.8,4.8,4.8,Solar Photovoltaic,SUN,PV,11,2020, , ,(OP) Operating, ,4.8, , , , , , ,41.61609,-71.56683,5,11365,1.92,1.92,12278,1196,1.44,1.92,1.92,8
61227,Nautilus Solar Solutions,63136,Hopkins Hill CSG,Map,Map,RI,Kent,ISNE,IPP Non-CHP,HH1,,3.3,3.3,3.3,Solar Photovoltaic,SUN,PV,11,2020, , ,(OP) Operating, ,4.8, , , , , , ,41.61609,-71.56683,7,8946,1.32,1.32,8714,476,0.99,1.32,1.32,3
61227,Nautilus Solar Solutions,63136,Hopkins Hill CSG,Map,Map,RI,Kent,ISNE,IPP Non-CHP,HH2,,3.3,3.3,3.3,Solar Photovoltaic,SUN,PV,11,2020, , ,(OP) Operating, ,4.8, , , , , , ,41.61609,-71.56683,4,11503,1.32,1.32,4506,1293,0.99,1.32,1.32,5
62701,"Vista Solar, Inc.",63191,Hopkinton Phase 2,Map,Map,RI,Washington,ISNE,IPP Non-CHP,HTP2,,2.5,2.5,1.9,Solar Photovoltaic,SUN,PV,9,2020, , ,(OP) Operating, ,2.9, , , , , , ,41.443293,-71.79113,6,11619,1,1,10756,2430,0.75,1,1,3
19780,Vermont Public Power Supply Authority,63203,VPPSA Project 10,Map,Map,VT,Franklin,ISNE,Electric Utility,12510,,23.6,19,23.8,Petroleum Liquids,DFO,GT,5,2010, , ,(OP) Operating, , , , , , , , ,44.916666,-73.1,9,10022,9.44,9.44,6784,2827,7.08,9.44,9.44,6
19780,Vermont Public Power Supply Authority,63203,VPPSA Project 10,Map,Map,VT,Franklin,ISNE,Electric Utility,12511,,23.6,19,23.5,Petroleum Liquids,DFO,GT,5,2010, , ,(OP) Operating, , , , , , , , ,44.916666,-73.1,2,10311,9.44,9.44,12338,1450,7.08,9.44,9.44,1
58135,Ecos Energy LLC,63212,Battle Creek Solar,Map,Map,VT,Bennington,ISNE,IPP Non-CHP,BC1,,2.2,2.2,2.2,Solar Photovoltaic,SUN,PV,10,2018, , ,(OP) Operating, ,3.4, , , , , , ,42.9133,-73.2142,10,11372,0.88,0.88,6073,3310,0.66,0.88,0.88,8
62950,"HG Solar Development, LLC",63214,Middleton Solar Park,Map,Map,MA,Essex,ISNE,IPP Non-CHP,MDB02,,3,3,3,Batteries,MWH,BA,12,2019, , ,(OP) Operating,6.6, , , , , , , ,42.581678,-70.99867,6,10973,1.2,1.2,4196,512,0.9,1.2,1.2,7
62950,"HG Solar Development, LLC",63214,Middleton Solar Park,Map,Map,MA,Essex,ISNE,IPP Non-CHP,MDL01,,5,5,3.8,Solar Photovoltaic,SUN,PV,6,2018, , ,(OP) Operating, ,6, , , , , , ,42.581678,-70.99867,5,10937,2,2,2423,918,1.5,2,2,7
62994,"Dynamic Energy Solutions, LLC",63232,Brookfield Wire Company,Map,Map,MA,Worcester,ISNE,Industrial Non-CHP,BROOK,,1.4,1.4,0.2,Solar Photovoltaic,SUN,PV,6,2016, , ,(OP) Operating, ,2, , , , , , ,42.21694,-72.12208,5,11115,0.56,0.56,5365,2499,0.42,0.56,0.56,6
58135,Ecos Energy LLC,63239,Sherman Solar,Map,Map,CT,New London,ISNE,IPP Non-CHP,SHRM,,1,1,1,Solar Photovoltaic,SUN,PV,12,2019, , ,(OP) Operating, ,1.2, , , , , , ,41.583,-71.902,7,10451,0.4,0.4,7560,499,0.3,0.4,0.4,5
58135,Ecos Energy LLC,63240,Jackson Solar (CT),Map,Map,CT,New London,ISNE,IPP Non-CHP,JACK,,1,1,1,Solar Photovoltaic,SUN,PV,12,2019, , ,(OP) Operating, ,1.2, , , , , , ,41.583,-71.904,5,9520,0.4,0.4,13439,1502,0.3,0.4,0.4,1
58135,Ecos Energy LLC,63244,Sydney Solar,Map,Map,CT,Windham,ISNE,IPP Non-CHP,SYDN,,2,2,2,Solar Photovoltaic,SUN,PV,6,2020, , ,(OP) Operating, ,2.4, , , , , , ,41.7683,-72.0783,3,10188,0.8,0.8,5721,1211,0.6,0.8,0.8,8
58135,Ecos Energy LLC,63245,Dickinson Solar (CT),Map,Map,CT,Windham,ISNE,IPP Non-CHP,DCKN,,2,2,2,Solar Photovoltaic,SUN,PV,6,2020, , ,(OP) Operating, ,2.4, , , , , , ,41.7698,-72.0794,4,8219,0.8,0.8,9486,3306,0.6,0.8,0.8,3
63058,"DG Northeast 1, LLC",63262,Becton Canaan,Map,Map,CT,Litchfield,ISNE,IPP Non-CHP,PH1GR,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,3,2018, , ,(OP) Operating, ,2, , , , , , ,42.01,-73.335,9,11552,0.6,0.6,6838,1705,0.45,0.6,0.6,1
63058,"DG Northeast 1, LLC",63262,Becton Canaan,Map,Map,CT,Litchfield,ISNE,IPP Non-CHP,PH1RF,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,3,2018, , ,(OP) Operating, ,0.6, , , , , , ,42.01,-73.335,7,8254,0.2,0.2,1943,706,0.15,0.2,0.2,3
63058,"DG Northeast 1, LLC",63262,Becton Canaan,Map,Map,CT,Litchfield,ISNE,IPP Non-CHP,PH2RF,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,12,2019, , ,(OP) Operating, ,0.7, , , , , , ,42.01,-73.335,7,10169,0.2,0.2,2873,3365,0.15,0.2,0.2,6
58135,Ecos Energy LLC,63263,Plainfield Solar 2,Map,Map,CT,Windham,ISNE,IPP Non-CHP,PLFD2,,1,1,1,Solar Photovoltaic,SUN,PV,4,2020, , ,(OP) Operating, ,1.2, , , , , , ,41.679,-71.905,2,8203,0.4,0.4,12796,2509,0.3,0.4,0.4,7
61012,AES Distributed Energy,63264,Partridge Hill Solar Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BATT,,1.3,1.3,1.3,Batteries,MWH,BA,7,2020, , ,(OP) Operating,1.5, , , , , , , ,42.1189,-71.9371,6,8481,0.52,0.52,10858,1736,0.39,0.52,0.52,4
61012,AES Distributed Energy,63264,Partridge Hill Solar Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,PART3,,2,2,2,Solar Photovoltaic,SUN,PV,12,2020, , ,(OP) Operating, ,2.8, , , , , , ,42.1189,-71.9371,1,10394,0.8,0.8,3401,873,0.6,0.8,0.8,5
63060,Brass Mill Center,63288,Brass Mill Center,Map,Map,CT,New Haven,ISNE,Commercial Non-CHP,BMC,,3.4,3.4,3.4,Solar Photovoltaic,SUN,PV,12,2017, , ,(OP) Operating, ,4.2, , , , , , ,41.5489,-73.0245,9,10733,1.36,1.36,1187,2381,1.02,1.36,1.36,6
63061,Natick Mall,63290,Natick Mall,Map,Map,MA,Middlesex,ISNE,Commercial Non-CHP,NM,,2.2,2.2,2.2,Solar Photovoltaic,SUN,PV,10,2018, , ,(OP) Operating, ,2.8, , , , , , ,42.3009,-71.3843,3,9654,0.88,0.88,3684,3918,0.66,0.88,0.88,7
62971,South Energy Investments LLC,63302,South Windsor Fuel Cell,Map,Map,CT,Hartford,ISNE,IPP Non-CHP,SWFC5,,5,5,5,Other Natural Gas,NG,FC,3,2020, , ,(OP) Operating, , , , , , , , ,41.815417,-72.61438,10,10758,2,2,12846,3826,1.5,2,2,6
63106,"Sutton Solar 2, LLC",63336,"Sutton Solar 2, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,6004,,1,1,1,Solar Photovoltaic,SUN,PV,12,2020, , ,(OP) Operating, ,1.1, , , , , , ,42.10252,-71.69795,7,9757,0.4,0.4,4524,1370,0.3,0.4,0.4,4
63108,"Granby Solar, LLC",63338,"Granby Solar, LLC CSG",Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,4787,,3,3,3,Solar Photovoltaic,SUN,PV,7,2021, , ,(OP) Operating, ,4.8, , , , , , ,42.22712,-72.5222,7,9208,1.2,1.2,8100,2888,0.9,1.2,1.2,8
63108,"Granby Solar, LLC",63338,"Granby Solar, LLC CSG",Map,Map,MA,Hampshire,ISNE,IPP Non-CHP,4788,,2,2,1.8,Batteries,MWH,BA,3,2022, , ,(OP) Operating,2, , , , , , , ,42.22712,-72.5222,10,9745,0.8,0.8,4463,2084,0.6,0.8,0.8,4
62067,EnterSolar,63354,Ticket Network South Windsor,Map,Map,CT,Hartford,ISNE,IPP Non-CHP,TNSW,,1,1,1,Solar Photovoltaic,SUN,PV,5,2018, , ,(OP) Operating, ,1.4, , , , , , ,41.821518,-72.50738,7,9573,0.4,0.4,6471,3967,0.3,0.4,0.4,5
62067,EnterSolar,63358,Corbin Russwin Phase 3 Berlin,Map,Map,CT,Hartford,ISNE,IPP Non-CHP,CRP3B,,1,1,1,Solar Photovoltaic,SUN,PV,4,2018, , ,(OP) Operating, ,1.4, , , , , , ,41.642322,-72.74091,8,9677,0.4,0.4,3401,150,0.3,0.4,0.4,4
62719,Green Street Power Partners,63368,"GSPP Gilman, LLC",Map,Map,VT,Essex,ISNE,IPP Non-CHP,GILMA,,2.1,2.1,2.1,Solar Photovoltaic,SUN,PV,9,2018, , ,(OP) Operating, ,2.8, , , , , , ,44.414773,-71.71448,6,11253,0.84,0.84,12788,2526,0.63,0.84,0.84,7
62719,Green Street Power Partners,63374,CP Middletown Solar I LLC,Map,Map,CT,Middlesex,ISNE,IPP Non-CHP,CPMI1,,1,1,1,Solar Photovoltaic,SUN,PV,12,2019, , ,(OP) Operating, ,1.3, , , , , , ,41.548826,-72.70688,9,11780,0.4,0.4,1701,218,0.3,0.4,0.4,1
62719,Green Street Power Partners,63375,CP Middletown Solar II LLC,Map,Map,CT,Middlesex,ISNE,IPP Non-CHP,CPMI2,,1,1,1,Solar Photovoltaic,SUN,PV,12,2019, , ,(OP) Operating, ,1.3, , , , , , ,41.548826,-72.70688,5,8337,0.4,0.4,8749,1350,0.3,0.4,0.4,6
63163,Kearsarge Amesbury LLC,63398,Kearsarge Amesbury Hybrid,Map,Map,MA,Essex,ISNE,IPP Non-CHP,AMBAT,,1.6,1.6,1.6,Batteries,MWH,BA,12,2019, , ,(OP) Operating,3.8, , , , , , , ,42.837376,-70.93867,8,10318,0.64,0.64,14129,3365,0.48,0.64,0.64,1
63163,Kearsarge Amesbury LLC,63398,Kearsarge Amesbury Hybrid,Map,Map,MA,Essex,ISNE,IPP Non-CHP,AMES,,3.3,3.3,3.3,Solar Photovoltaic,SUN,PV,12,2019, , ,(OP) Operating, ,4.5, , , , , , ,42.837376,-70.93867,10,9936,1.32,1.32,8804,3561,0.99,1.32,1.32,4
65296,UB Fuel Cell,63438,UB Fuel Cell,Map,Map,CT,Fairfield,ISNE,IPP CHP,UBFC1,,1.4,1.4,1.4,Other Natural Gas,NG,FC,4,2015, , ,(OP) Operating, , , , , , , , ,41.165036,-73.19606,9,11071,0.56,0.56,9909,3834,0.42,0.56,0.56,1
61012,AES Distributed Energy,63468,Hurteau Solar Project Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BATT,,1.3,1.3,1.3,Batteries,MWH,BA,3,2020, , ,(OP) Operating,1.5, , , , , , , ,42.0248,-71.5925,1,10686,0.52,0.52,7272,3926,0.39,0.52,0.52,7
61012,AES Distributed Energy,63468,Hurteau Solar Project Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,HURTU,,2,2,2,Solar Photovoltaic,SUN,PV,3,2020, , ,(OP) Operating, ,2.8, , , , , , ,42.0248,-71.5925,9,9963,0.8,0.8,4241,1199,0.6,0.8,0.8,5
61012,AES Distributed Energy,63469,Alicea Solar Project Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,ALICA,,2,2,2,Solar Photovoltaic,SUN,PV,12,2020, , ,(OP) Operating, ,3.3, , , , , , ,42.0686,-72.0062,9,10109,0.8,0.8,3822,2404,0.6,0.8,0.8,7
61012,AES Distributed Energy,63469,Alicea Solar Project Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BATT,,1.5,1.5,1.5,Batteries,MWH,BA,12,2020, , ,(OP) Operating,3, , , , , , , ,42.0686,-72.0062,2,8626,0.6,0.6,8865,977,0.45,0.6,0.6,7
61012,AES Distributed Energy,63470,McDougle-Mitchell Solar Project Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BATT,,2.9,2.9,2.9,Batteries,MWH,BA,8,2020, , ,(OP) Operating,5.7, , , , , , , ,42.1649,-72.0014,7,10323,1.16,1.16,8264,654,0.87,1.16,1.16,7
61012,AES Distributed Energy,63470,McDougle-Mitchell Solar Project Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,MCDMT,,4.5,4.5,4.5,Solar Photovoltaic,SUN,PV,8,2020, , ,(OP) Operating, ,6.3, , , , , , ,42.1649,-72.0014,7,8359,1.8,1.8,13975,3151,1.35,1.8,1.8,4
61012,AES Distributed Energy,63472,Cycz Solar Project CSG Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BATT,,1.3,1.3,1.3,Batteries,MWH,BA,6,2020, , ,(OP) Operating,2.5, , , , , , , ,42.218,-71.9761,7,8641,0.52,0.52,11785,1339,0.39,0.52,0.52,8
61012,AES Distributed Energy,63472,Cycz Solar Project CSG Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,CYCZ,,2,2,2,Solar Photovoltaic,SUN,PV,6,2020, , ,(OP) Operating, ,2.8, , , , , , ,42.218,-71.9761,1,8696,0.8,0.8,438,3061,0.6,0.8,0.8,5
61012,AES Distributed Energy,63473,West A&B Solar Project Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BATT,,1.8,1.8,1.8,Batteries,MWH,BA,12,2020, , ,(OP) Operating,3.5, , , , , , , ,42.0748,-72.0038,6,11068,0.72,0.72,12142,230,0.54,0.72,0.72,5
61012,AES Distributed Energy,63473,West A&B Solar Project Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,WEST,,2.5,2.5,2.5,Solar Photovoltaic,SUN,PV,12,2020, , ,(OP) Operating, ,4.1, , , , , , ,42.0748,-72.0038,1,10252,1,1,9395,3903,0.75,1,1,6
61012,AES Distributed Energy,63474,Annese Solar Project Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,ANNES,,4.3,4.3,4.3,Solar Photovoltaic,SUN,PV,12,2020, , ,(OP) Operating, ,7, , , , , , ,42.0755,-72.0052,8,8676,1.72,1.72,6466,3888,1.29,1.72,1.72,4
61012,AES Distributed Energy,63474,Annese Solar Project Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BATT,,3.5,3.5,3.5,Batteries,MWH,BA,12,2020, , ,(OP) Operating,6.7, , , , , , , ,42.0755,-72.0052,2,9866,1.4,1.4,8508,3851,1.05,1.4,1.4,8
61012,AES Distributed Energy,63475,Randall Solar Project Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BATT,,3.3,3.3,3.3,Batteries,MWH,BA,7,2021, , ,(OP) Operating,6, , , , , , , ,42.3921,-71.6611,4,9836,1.32,1.32,553,2290,0.99,1.32,1.32,1
61012,AES Distributed Energy,63475,Randall Solar Project Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,RAND,,5,5,5,Solar Photovoltaic,SUN,PV,7,2021, , ,(OP) Operating, ,7.4, , , , , , ,42.3921,-71.6611,9,10263,2,2,14882,77,1.5,2,2,8
63259,Solar Star Prime 1 LLC,63537,Amazon BDL3 Solar Project,Map,Map,CT,New Haven,ISNE,IPP Non-CHP,BLD3,,1,1,0.7,Solar Photovoltaic,SUN,PV,10,2019, , ,(OP) Operating, ,1.5, , , , , , ,41.45,-72.85,7,11307,0.4,0.4,12259,2505,0.3,0.4,0.4,7
63275,"Samoset Solar, LLC",63551,Samoset Solar,Map,Map,ME,Knox,ISNE,IPP Non-CHP,PGR21,,2,2,2,Solar Photovoltaic,SUN,PV,7,2023, , ,(OP) Operating, ,3.1, , , , , , ,44.168196,-69.11619,3,9064,0.8,0.8,598,2720,0.6,0.8,0.8,8
63281,"38 Degrees North, LLC",63555,"St. Joseph's Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,STJOE,,1,1,1,Solar Photovoltaic,SUN,PV,12,2017, , ,(OP) Operating, ,1.4, , , , , , ,42.143586,-71.97211,3,10291,0.4,0.4,12437,465,0.3,0.4,0.4,4
63281,"38 Degrees North, LLC",63556,"Boutillier Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BOUTI,,2.9,2.9,2.9,Solar Photovoltaic,SUN,PV,4,2018, , ,(OP) Operating, ,4, , , , , , ,42.219,-71.891,2,11092,1.16,1.16,3245,3563,0.87,1.16,1.16,2
63281,"38 Degrees North, LLC",63557,"Blair Wire Village Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BLAWV,,1,1,1,Solar Photovoltaic,SUN,PV,12,2017, , ,(OP) Operating, ,1.4, , , , , , ,42.259,-71.975,9,11457,0.4,0.4,9449,1928,0.3,0.4,0.4,7
63281,"38 Degrees North, LLC",63558,"Barton Acres Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BARAC,,1,1,1,Solar Photovoltaic,SUN,PV,10,2017, , ,(OP) Operating, ,1.4, , , , , , ,42.572,-72.164,10,9383,0.4,0.4,4368,3181,0.3,0.4,0.4,5
11806,Massachusetts Mun Wholes Electric Co,63559,MMWEC Simple Cycle Gas Turbine,Map,Map,MA,Essex,ISNE,Electric Utility,GT1,,65,57,59,Natural Gas Fired Combustion Turbine,NG,GT,7,2024, , ,(OP) Operating, , , , , , , , ,42.54342,-70.92797,8,10821,26,26,7653,1462,19.5,26,26,5
63281,"38 Degrees North, LLC",63561,"Cherry Valley Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,CHERV,,1,1,1,Solar Photovoltaic,SUN,PV,11,2017, , ,(OP) Operating, ,1.4, , , , , , ,42.229961,-71.89155,8,9200,0.4,0.4,289,1753,0.3,0.4,0.4,7
63281,"38 Degrees North, LLC",63562,"ISM Solar Dighton 2, LLC CSG",Map,Map,MA,Bristol,ISNE,IPP Non-CHP,DIGHT,,2,2,2,Solar Photovoltaic,SUN,PV,12,2017, , ,(OP) Operating, ,2.9, , , , , , ,41.816858,-71.16894,10,8363,0.8,0.8,13763,785,0.6,0.8,0.8,3
63281,"38 Degrees North, LLC",63563,"Incom Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,INCOM,,2,2,2,Solar Photovoltaic,SUN,PV,11,2017, , ,(OP) Operating, ,3, , , , , , ,42.107929,-72.01723,1,10777,0.8,0.8,11378,3083,0.6,0.8,0.8,3
63281,"38 Degrees North, LLC",63564,"JH Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,JHSOL,,1,1,1,Solar Photovoltaic,SUN,PV,11,2017, , ,(OP) Operating, ,1.3, , , , , , ,42.243,-72.1,2,11510,0.4,0.4,1721,1687,0.3,0.4,0.4,6
63281,"38 Degrees North, LLC",63565,"Woodchuck Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,WOODC,,1,1,1,Solar Photovoltaic,SUN,PV,12,2017, , ,(OP) Operating, ,1.4, , , , , , ,42.258218,-71.97519,3,9729,0.4,0.4,11386,2180,0.3,0.4,0.4,8
63281,"38 Degrees North, LLC",63569,"Dudley River 3 Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DUD3,,1,1,1,Solar Photovoltaic,SUN,PV,11,2017, , ,(OP) Operating, ,1.3, , , , , , ,42.071255,-71.99822,9,10282,0.4,0.4,13895,1272,0.3,0.4,0.4,5
63281,"38 Degrees North, LLC",63570,"Dudley River 2 Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DUD2,,1,1,1,Solar Photovoltaic,SUN,PV,11,2017, , ,(OP) Operating, ,1.3, , , , , , ,42.07239,-71.99706,5,11189,0.4,0.4,9850,1285,0.3,0.4,0.4,6
63281,"38 Degrees North, LLC",63571,"Dudley River Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DUD1,,1,1,1,Solar Photovoltaic,SUN,PV,11,2017, , ,(OP) Operating, ,1.4, , , , , , ,42.070934,-71.99966,1,11160,0.4,0.4,12963,2304,0.3,0.4,0.4,5
63281,"38 Degrees North, LLC",63572,"Ledeaux Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,LEDEA,,1,1,1,Solar Photovoltaic,SUN,PV,11,2017, , ,(OP) Operating, ,1.2, , , , , , ,42.241,-72.104,5,11283,0.4,0.4,12101,688,0.3,0.4,0.4,8
63281,"38 Degrees North, LLC",63573,"Cohasse Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,COHAS,,1,1,1,Solar Photovoltaic,SUN,PV,10,2017, , ,(OP) Operating, ,1.2, , , , , , ,42.056,-72.045,4,10976,0.4,0.4,14699,2878,0.3,0.4,0.4,6
63281,"38 Degrees North, LLC",63588,"Palombo Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,PALOA,,2,2,2,Solar Photovoltaic,SUN,PV,12,2017, , ,(OP) Operating, ,2.7, , , , , , ,42.025,-71.599,6,10906,0.8,0.8,2577,2847,0.6,0.8,0.8,1
63281,"38 Degrees North, LLC",63589,"Palombo B Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,PALOB,,1,1,1,Solar Photovoltaic,SUN,PV,12,2017, , ,(OP) Operating, ,1.4, , , , , , ,42.028,-71.596,10,9217,0.4,0.4,2556,1125,0.3,0.4,0.4,2
63294,Nutmeg Solar LLC,63592,Nutmeg Solar,Map,Map,CT,Hartford,ISNE,IPP Non-CHP,NUTMG,,19.6,19.6,19.6,Solar Photovoltaic,SUN,PV,12,2020, , ,(OP) Operating, ,21.6, , , , , , ,41.974794,-72.51083,10,11698,7.84,7.84,1246,2316,5.88,7.84,7.84,7
57128,Bloom Energy,63637,One Patriot,Map,Map,MA,Norfolk,ISNE,Commercial Non-CHP,TKG00,,2,2,2,Other Natural Gas,NG,FC,12,2019, , ,(OP) Operating, , , , , , , , ,42.093394,-71.26531,2,9633,0.8,0.8,6548,3110,0.6,0.8,0.8,1
63368,38DN Power Fund 1 LLC,63659,Bowden Solar LLC,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,BOWDN,,2,2,1.7,Solar Photovoltaic,SUN,PV,3,2019, , ,(OP) Operating, ,2.8, , , , , , ,42.109156,-72.33813,7,9722,0.8,0.8,4032,1273,0.6,0.8,0.8,3
63374,"Sanford Airport Solar, LLC",63667,Sanford Solar,Map,Map,ME,York,ISNE,IPP Non-CHP,SAS,,49.4,49.4,49.4,Solar Photovoltaic,SUN,PV,11,2020, , ,(OP) Operating, ,70.8, , , , , , ,43.4569,-70.7803,2,10563,19.76,19.76,9264,116,14.82,19.76,19.76,7
